48.815949999999994 480.1765
79.28595 480.0765
89.51084999999999 462.4851
92.22085 449.7451
99.18115 462.49775
111.17114999999998 481.64775
128.90834999999998 489.54325
145.11835 474.49325
153.08015 425.7132
157.47015 395.03319999999997
162.61339999999998 430.3331
176.9534 479.3931
208.28664999999995 493.95065
239.07665 467.64065000000005
253.12055 394.60065000000003
260.55055 326.79065
270.72864999999996 312.21700000000004
278.71865 315.417
279.95744999999994 303.62055000000004
271.32745000000006 286.05055
249.95295000000002 271.23885
230.12295 280.74884999999995
225.0391 334.49544999999995
224.69910000000002 397.66544999999996
219.85905 438.08695000000006
210.38905000000003 459.65695
196.1713 465.97260000000006
183.0513 445.73260000000005
176.42899999999997 388.50750000000005
170.32899999999998 333.0075
159.23055 315.0068
147.16055 332.6868
137.83935000000005 384.35174999999975
128.14935000000003 430.9017499999999
115.21190000000006 436.2034000000001
105.65190000000001 404.5434000000002
105.58724999999998 339.89765000000034
102.93725000000003 279.28765000000016
86.5414000000001 256.92220000000003
67.18140000000005 258.6422
54.82110000000003 271.35999999999996
48.681100000000015 289.3599999999999
48.04144999999998 307.35784999999987
53.81144999999996 319.76784999999995
66.82749999999993 321.43735
76.82749999999999 337.0473499999998
74.32885000000003 389.39329999999967
62.83885000000005 441.9732999999998
